Crosswalk2013_CBSA Code,Crosswalk2013_CBSA Title,Crosswalk2013_State Name,AVLN_EALPE,CFLD_EALPE,CWAV_EALPE,ERQK_EALPE,HAIL_EALPE,HWAV_EALPE,HRCN_EALPE,ISTM_EALPE,LNDS_EALPE,LTNG_EALPE,RFLD_EALPE,SWND_EALPE,TRND_EALPE,TSUN_EALPE,VLCN_EALPE,WFIR_EALPE,WNTW_EALPE,AVLN_EALB,CFLD_EALB,CWAV_EALB,ERQK_EALB,HAIL_EALB,HWAV_EALB,HRCN_EALB,ISTM_EALB,LNDS_EALB,LTNG_EALB,RFLD_EALB,SWND_EALB,TRND_EALB,TSUN_EALB,VLCN_EALB,WFIR_EALB,WNTW_EALB,AVLN_EXPPE,CFLD_EXPPE,CWAV_EXPPE,ERQK_EXPPE,HAIL_EXPPE,HWAV_EXPPE,HRCN_EXPPE,ISTM_EXPPE,LNDS_EXPPE,LTNG_EXPPE,RFLD_EXPPE,SWND_EXPPE,TRND_EXPPE,TSUN_EXPPE,VLCN_EXPPE,WFIR_EXPPE,WNTW_EXPPE,BUILDVALUE,POPULATION,Migration16to20_A_Inflow_Estimate,Migration16to20_A_Outflow_Estimate,Migration16to20_A_NetMigration_Estimate,Migration16to20_A_GrossMigration_Estimate,Migration16to20_A_Inflow_MOE,Migration16to20_A_Outflow_MOE,Migration16to20_A_NetMigration_MOE,Migration16to20_A_GrossMigration_MOE,HousingPI22_Metro Name,HousingPI22_GEOID.1,HousingPI22_1980,HousingPI22_1981,HousingPI22_1982,HousingPI22_1983,HousingPI22_1984,HousingPI22_1985,HousingPI22_1986,HousingPI22_1987,HousingPI22_1988,HousingPI22_1989,HousingPI22_1990,HousingPI22_1991,HousingPI22_1992,HousingPI22_1993,HousingPI22_1994,HousingPI22_1995,HousingPI22_1996,HousingPI22_1997,HousingPI22_1998,HousingPI22_1999,HousingPI22_2000,HousingPI22_2001,HousingPI22_2002,HousingPI22_2003,HousingPI22_2004,HousingPI22_2005,HousingPI22_2006,HousingPI22_2007,HousingPI22_2008,HousingPI22_2009,HousingPI22_2010,HousingPI22_2011,HousingPI22_2012,HousingPI22_2013,HousingPI22_2014,HousingPI22_2015,HousingPI22_2016,HousingPI22_2017,HousingPI22_2018,HousingPI22_2019,HousingPI22_2020,HousingPI22_2021,HousingPI22_2022
28020,"Kalamazoo-Portage, MI",Michigan,0.0,67.71843073811681,577573.455819448,147245.62210949138,9787.991775737264,599154.761516733,1262.713179033258,11937.367795553851,34800.000000000146,597167.170716104,138729.54657270748,760928.3664934312,5490681.26175461,0.0,0.0,9123.326184610176,349870.26551052625,0.0,18232.441836462825,4141.096754379521,579883.6,3710140.2438124665,7390.663505991282,148992.30281365843,11836.545258344617,109500.00000000004,25080.90593377465,580142.8893201253,3099601.0056641595,8377711.200488687,0.0,0.0,93983.0696466793,7639.079529412966,0.0,3013472870.604844,3911311200000.0,3912181200000.0,3911311200000.0,3911311200000.0,3869046522884.06,3911263976002.66,899439271252.5781,3911311200000.0,30229995721.96427,3911311200000.0,3911311200000.0,0.0,0.0,1509660616025.8213,3911311200000.0,63037579517.0,337182.0,18118.0,16466.0,1652.0,34584.0,1285.3038551253162,1327.974020830227,1898.8891489499852,1795.9830177370832,"Kalamazoo-Portage, MI",28020.0,2.2,2.3,2.2,2.1,2.0,2.0,1.9,1.9,2.0,2.0,2.0,2.1,2.1,2.1,2.2,2.2,2.3,2.4,2.5,2.5,2.6,2.7,2.9,3.0,3.0,3.1,3.1,3.0,3.0,2.9,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.6,2.7,2.7,2.7,3.0,3.6
28100,"Kankakee, IL",Illinois,0.0,0.0,1959336.260456628,159199.43768716944,5078.611047167105,865654.4268379182,173.61702571526624,43024.005589651,17400.000000000335,49118.63924572888,615721.7061910088,483406.4464329149,1471055.1291860207,0.0,0.0,1048.4527207306198,22733.435204919264,0.0,0.0,108.50971696544372,721732.9,396585.0069955912,3879.9081386421294,35111.5835792889,28847.203391600266,4500.000000000002,43672.96589864978,108475.81216687312,522971.363734236,3069487.563387873,0.0,0.0,16932.226753473034,4150.2692117160295,0.0,0.0,1245364400000.0,1247023200000.0,1245364400000.0,1245364400000.0,1245364400000.0,1245122771835.1836,60261912256.49908,1245364400000.0,43696323883.7613,1245364400000.0,1245364400000.0,0.0,0.0,15491382655.428396,1245364400000.0,27253146897.0,107359.0,4210.0,6393.0,-2183.0,10603.0,554.2508457368378,1081.7065221214116,1261.1950681793835,1169.301928502643,"Kankakee, IL",28100.0,1.5,1.6,1.5,1.5,1.5,1.5,1.5,1.6,1.7,1.7,1.7,1.8,1.8,1.8,1.9,1.9,2.0,2.0,2.0,1.9,2.1,2.2,2.3,2.5,2.6,2.6,2.7,2.7,2.6,2.6,2.4,2.4,2.4,2.1,2.1,2.1,2.2,2.2,2.4,2.5,2.6,2.8,2.9
28140,"Kansas City, MO-KS",Missouri,0.0,0.0,4505605.411438036,1384323.6168485098,1432999.436401684,45888190.67313333,135.7807712399996,13391611.628222516,255054.59007553328,8991846.580797423,8687314.104232144,15272412.006134568,95035359.7089674,0.0,0.0,20661.72904363373,14471268.288988452,0.0,0.0,6831.982870631203,5033707.4,8902393.096355367,2055185.7468265628,29390.442136830352,3881540.596308568,639595.9042868449,182958.37703426453,4908339.922130014,4342835.333415119,75754716.56049487,0.0,0.0,943207.5295599716,11008268.869124806,0.0,0.0,25407549556038.785,25427606000000.0,25407549600000.0,25407549556038.785,1928326000000.0,25404891101647.15,4278197590698.5415,25407549600000.0,252147348720.933,25407549600000.0,25407549600000.0,0.0,0.0,3369806971256.2217,25407549556038.785,459787288396.0,2190306.0,77511.0,81752.0,-4241.0,159263.0,3034.823882863716,3431.594673034681,4563.523638593319,4598.320019311401,"Kansas City, MO-KS",28140.0,3.1,3.0,2.9,2.8,2.7,2.6,2.6,2.5,2.5,2.3,2.3,2.3,2.3,2.4,2.4,2.4,2.5,2.6,2.6,2.6,2.6,2.7,2.8,2.9,3.0,3.0,2.9,2.8,2.6,2.5,2.6,2.4,2.6,2.7,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.8,4.2
28420,"Kennewick-Richland, WA",Washington,123065.07278769344,0.0,1553211.5411671482,3450371.7736463863,87273.30258453921,11624149.180424394,0.0,538328.1560763194,49484.002261229616,179539.61700788647,77921.78402924002,130975.44914235624,166841.36569405455,0.0,0.0,7860.710942045177,94328.08081621004,158.2793566508387,0.0,3391.9504662621694,9495798.6,18017.99070855548,34709.622327349134,0.0,378.4887066018216,174327.1148128746,15457.729068516086,98435.09502161712,87778.45626755022,118642.2624696724,0.0,0.0,5999416.996618641,13789.232481594663,58000000.0,0.0,3517050400000.0,3522015200000.0,3517050400000.0,3517050400000.0,0.0,3514467156594.685,601275024090.4088,3517050400000.0,27343928389.375835,3517050400000.0,3517050400000.0,0.0,0.0,267468932267.5052,3517050400000.0,49078904651.0,303194.0,12955.0,13254.0,-299.0,26209.0,1332.0289035903088,1384.275622843948,1874.8845297777675,1966.104778489692,"Kennewick-Richland, WA",28420.0,2.5,2.4,2.4,2.1,2.1,2.1,2.0,2.0,1.8,1.9,1.9,2.0,2.2,2.6,2.7,2.5,2.5,2.4,2.5,2.5,2.6,2.7,2.9,3.0,3.0,3.1,3.2,3.4,3.2,3.1,3.2,3.1,3.1,3.2,3.2,3.3,3.6,3.8,4.2,4.3,4.4,4.9,5.5
28660,"Killeen-Temple, TX",Texas,0.0,0.0,1304999.3558924706,30952.826919776096,356168.2900311492,3178605.635623908,71338.15762979703,109897.76581513236,52200.00000000045,175893.59882098567,6262957.515182446,493222.65751722094,25177739.032655437,0.0,0.0,13995.500581745137,1244043.3887350862,0.0,0.0,11757.6251668207,88296.29999999999,7027000.049355222,1365.2002355359934,2697012.5346309906,7305.066575214133,114000.00000000006,74630.68251308854,481010.3899428384,417815.56073278526,9266398.7656757,0.0,0.0,4333187.104612992,65573.36704570978,0.0,0.0,5502042400000.0,5514257200000.0,5502042400000.0,5502042400000.0,5499028496638.597,5501536968968.377,686162577020.6156,5502042400000.0,105493740002.9641,5502042400000.0,5502042400000.0,0.0,0.0,737263182540.2083,5502042400000.0,67751404989.0,474314.0,41238.0,37716.0,3522.0,78954.0,2888.425868877372,2422.881961631643,3690.025880668048,3849.355010907672,"Killeen-Temple, TX",28660.0,3.5,3.5,3.6,3.5,3.4,3.3,3.3,3.0,2.8,2.8,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.4,2.4,2.3,2.3,2.4,2.5,2.6,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.6,2.7,2.7,2.8,2.8,3.0,3.1,3.2,3.6,4.3
28700,"Kingsport-Bristol-Bristol, TN-VA",Virginia,0.0,0.0,261797.98590882507,478659.1457267426,200009.34863611465,0.0,7001.193160398392,10635.166034263864,121777.00205040674,1366900.0218934042,964935.776509491,1408225.6072290144,1244576.9846241418,0.0,0.0,35495.25280958627,168104.74432924006,0.0,0.0,1313.783118371315,2083764.4,130669.63638763865,0.0,386960.6461267177,189924.447023462,398748.1882353564,83825.7562059569,62457.81655930402,848285.4219227331,1086664.0564690477,0.0,0.0,103193.06340072198,20505.574917836584,0.0,0.0,3566303984544.74,3568322400000.0,3566304000000.0,0.0,3537454592671.804,3563167538494.618,2423992347367.0474,3566304000000.0,68581046324.05483,3566304000000.0,3566304000000.0,0.0,0.0,70329157447.41936,3566303984544.74,49733512897.0,307440.0,12533.0,12307.0,226.0,24840.0,1116.3718018653103,1259.6249441798143,1698.347432064476,1666.6100323711005,"Kingsport-Bristol-Bristol, TN-VA",28700.0,3.2,3.2,3.0,3.0,2.9,2.9,2.9,2.9,2.8,2.6,2.5,2.4,2.4,2.5,2.5,2.6,2.7,2.7,2.9,2.9,2.9,3.0,3.0,3.1,3.2,3.3,3.4,3.4,3.4,3.4,3.3,3.3,3.1,3.2,3.2,3.3,3.3,3.4,3.4,3.4,3.5,3.9,5.0
28740,"Kingston, NY",New York,0.0,407066.55861218256,87726.53115958099,52103.907352011855,101925.68964217573,141078.84542635563,129164.7896283006,42487.65871037911,17399.99999999996,579731.6649783205,380854.5021160864,1114615.8506779985,3559459.269243909,0.0,0.0,306.79623093728,15013.336818248585,0.0,956217.525827054,2102.807556008559,315271.1,7994.61846237231,0.484308582725892,6329417.934342126,654802.2792558762,105000.00000000016,75850.68055413749,2300008.2761220303,325183.77045241126,1530152.6924669112,0.0,0.0,70268.48952032442,34797.44109187396,0.0,10293085374.031824,2107627200000.0,2109471600000.0,2107627200000.0,2107627200000.0,2107390357217.1667,2107204877268.8047,1116827378917.1467,2107627200000.0,71343270732.98419,2107627200000.0,2107627200000.0,0.0,0.0,74765393468.41121,2107627200000.0,44673579046.0,181692.0,8195.0,7700.0,495.0,15895.0,829.9644570703013,871.593942154258,1156.4000172950534,1247.961537868856,"Kingston, NY",28740.0,2.3,2.2,2.3,2.1,2.3,2.4,2.7,3.0,3.1,3.0,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.5,2.9,3.0,3.6,4.2,4.6,5.0,4.6,4.6,4.3,3.7,3.9,3.6,3.2,3.6,3.4,3.3,3.3,3.4,3.4,3.7,4.1,4.4,4.6
28940,"Knoxville, TN",Tennessee,0.0,0.0,111453.63549751924,4947613.0633686,527970.6087890894,0.0,15378.528307189868,155202.63225767002,241143.81723269343,5027255.924263333,1358845.0088622635,4483551.070678765,15963918.235931393,0.0,0.0,101689.05447123728,586105.5458877647,0.0,0.0,228.90589601029927,18526329.2,1154580.6548438866,0.0,927647.4595121266,2555240.842328174,718543.2881173745,232702.76398494717,3601903.6053425395,1538549.8206974654,13886585.169228494,0.0,0.0,780619.1075980775,378136.051076217,0.0,0.0,714054250042.2587,10478280000000.0,10470890800000.0,0.0,10454559240013.611,10467232974880.633,5697324249119.676,10470890800000.0,127900602463.55592,10470890800000.0,10470890800000.0,0.0,0.0,182437205858.76868,10470888819630.482,150752436043.0,902663.0,40243.0,30348.0,9895.0,70591.0,2622.210708543461,1815.7742150388635,3183.8332242754173,3194.9899843348494,"Knoxville, TN",28940.0,3.2,3.2,3.1,3.2,3.1,3.1,3.1,3.1,3.0,2.9,3.0,3.0,2.9,3.0,3.0,3.0,3.1,3.1,3.1,3.0,3.0,3.1,3.2,3.4,3.3,3.6,3.6,3.6,3.4,3.3,3.3,3.3,3.2,3.2,3.2,3.3,3.3,3.4,3.5,3.7,3.9,4.5,5.3
29020,"Kokomo, IN",Indiana,0.0,0.0,66812.73738102184,68705.17150696913,1556.2145297430377,40245.98002338892,494.1079369350177,85039.59867798675,17399.999999999985,104540.89971791656,142947.78817640047,1153084.058969042,1542571.327799959,0.0,0.0,1351.757097846963,84849.37825678529,0.0,0.0,3291.958956299371,686463.7,1055175.8768408168,2500.928490165634,61211.4540965199,9956.52732273938,4499.999999999984,4359.189140795384,1456138.2351686284,852532.003587148,2731995.9937563515,0.0,0.0,14865.561142050552,32897.547568673675,0.0,0.0,970374800000.0,970432800000.0,970374800000.0,970374800000.0,970374800000.0,970374800000.0,30150972695.153942,970374800000.0,14436644219.498823,970374800000.0,970374800000.0,0.0,0.0,223678778085.92383,970374800000.0,16591013018.0,83653.0,4123.0,3992.0,131.0,8115.0,714.1484439526561,741.9245244632367,1037.2439443062565,1021.6936918665986,"Kokomo, IN",29020.0,2.0,2.2,2.1,1.9,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.9,2.0,2.0,2.0,2.0,2.1,2.1,2.2,2.2,2.2,2.3,2.2,2.1,2.1,2.1,2.1,2.2,2.1,2.0,1.9,2.0,2.0,2.0,2.0,2.0,2.1,2.4,2.9
29100,"La Crosse-Onalaska, WI-MN",Minnesota,0.0,0.0,601484.0268831565,5545.23110545147,124549.248060485,1057458.626875514,4.079614439999998,56007.2345632792,95861.16076985074,130154.98411998853,1016086.8859439588,905558.9224246494,3539479.081520185,0.0,0.0,2266.79010066304,87651.51108420952,0.0,0.0,1583.3819118728184,20948.4,3907329.794042647,1731.1838881402086,1608.6456338278497,31594.97749030427,192502.60010430132,63839.52034209926,1729155.4794272296,355388.2899614605,3280466.0984739456,0.0,0.0,20760.8019663732,71099.58906128895,0.0,0.0,1616483200000.0,1619673200000.0,1616483200000.0,1616483200000.0,218161200000.0,1613970192479.5603,511949356154.1359,1616483200000.0,46373718475.88289,1616483200000.0,1616483200000.0,0.0,0.0,93468061830.32216,1616483200000.0,29878616114.0,139352.0,8744.0,7490.0,1254.0,16234.0,799.9181208098739,851.2825617854509,1142.2779871817545,1194.015075281715,"La Crosse-Onalaska, WI-MN",29100.0,3.0,2.7,2.4,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.2,2.3,2.3,2.3,2.3,2.3,2.4,2.4,2.5,2.6,2.7,2.8,3.0,2.9,2.9,2.9,2.9,2.8,2.9,2.9,2.9,2.9,2.9,2.8,2.8,2.9,2.9,2.9,3.3,3.8
29180,"Lafayette, LA",Louisiana,0.0,143236.74952298217,0.0,198039.75667060155,139180.16451312005,820751.667439814,8648585.06123166,449667.3291249987,79025.53567875082,1050218.227152513,36906461.36904236,448235.0690035944,8252829.823914067,0.0,0.0,38246.602572934265,109946.78705148328,0.0,3744602.1326150983,0.0,668661.5,347037.50517421385,203.522722377025,168111913.0049771,465806.6671351444,19300.312029366894,232468.9605444964,126524257.34944049,141024.7997401467,4889685.613376855,0.0,0.0,355269.1256805514,2242.533284365484,0.0,1728525336771.0718,0.0,5549254400000.0,5544278000000.0,5544278000000.0,5544091942885.585,5535326491421.901,63098202996.257385,5544278000000.0,1272193243719.7676,5544278000000.0,5544278000000.0,0.0,0.0,1076088900572.1832,5544278000000.0,82355152899.0,477955.0,14546.0,17190.0,-2644.0,31736.0,1684.6557511847932,1633.845463928581,2369.289133896494,2324.5971694037657,"Lafayette, LA",29180.0,3.3,3.2,3.4,3.6,3.6,3.3,3.3,3.0,2.7,2.7,2.8,2.7,2.8,2.8,2.9,2.9,2.8,2.7,2.8,2.8,2.8,2.9,3.0,3.0,3.1,3.2,3.3,3.3,3.1,3.1,3.1,3.0,2.9,2.9,2.8,3.2,3.2,3.4,3.4,3.4,3.4,3.6,3.9
29200,"Lafayette-West Lafayette, IN",Indiana,0.0,0.0,2471952.343229733,161634.4775549821,115254.90143806628,2143313.760276351,1545.7082213242854,175002.0974418312,46960.26474352863,542006.6541145784,1837870.360765357,1665014.5505318888,3329487.565711982,0.0,0.0,4381.005186906699,503133.7730098808,0.0,0.0,5537.015227128837,1271180.5,1858788.264331744,7386.913274275934,210478.89574968323,125275.22763020251,181959.22953949333,14697.089672090578,1564654.4849950464,478229.5711260415,2654802.1712619574,0.0,0.0,49725.9442269242,350439.4739949052,0.0,0.0,2494382800000.0,2497201600000.0,2494382800000.0,2494382800000.0,2494382800000.0,2494359093902.2607,466589806397.6201,2494382800000.0,48021843844.93613,2494382800000.0,2494382800000.0,0.0,0.0,724936372486.0063,2494382800000.0,42600298781.0,215033.0,19493.0,13222.0,6271.0,32715.0,1345.1553813593432,1129.040743286087,1734.9135425144389,1776.8449566577272,"Lafayette-West Lafayette, IN",29200.0,2.7,2.7,2.6,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.4,2.5,2.6,2.6,2.7,2.7,2.7,2.7,2.8,2.9,2.9,2.9,2.9,2.9,2.9,2.7,2.7,2.7,2.7,2.6,2.5,2.5,2.4,2.6,2.6,2.7,2.9,3.0,3.1,3.6,4.3
29340,"Lake Charles, LA",Louisiana,0.0,140537.92721794028,6.886758994117872,62144.48340987898,57629.42360149109,566414.4519641541,2916505.094670761,141035.2715258133,18185.293564354484,1757441.264339137,26398843.18618068,317219.01035839674,4290746.145004741,0.0,0.0,487438.1550852168,11321.64811253296,0.0,180379.70337544705,0.110044185774828,261810.5,1106263.0876597273,240.37286644484996,82235476.50718042,324141.70832738106,4659.895967907531,51570.091830736055,11680757.5914162,158670.29957498403,5477520.740086446,0.0,0.0,5605773.705040244,782.9476681617483,0.0,969657718612.7554,2162983498.2617607,2579863200000.0,2578297200000.0,2578297200000.0,2578274474377.5303,2578297200000.0,21553673634.422653,2578297200000.0,495523626658.3871,2578297200000.0,2578297200000.0,0.0,0.0,202785375313.71124,2578297200000.0,43388150643.0,222267.0,7490.0,8384.0,-894.0,15874.0,1087.583560008149,1025.080972411448,1502.7724378627656,1485.8761724989065,"Lake Charles, LA",29340.0,2.7,2.8,2.9,3.1,3.2,3.2,3.2,3.0,2.7,2.5,2.4,2.3,2.3,2.4,2.4,2.4,2.4,2.4,2.5,2.5,2.5,2.6,2.7,2.7,2.8,2.9,3.0,2.9,2.9,3.0,3.0,3.0,2.9,2.8,2.8,3.0,2.9,3.1,3.3,3.3,3.2,3.2,3.4
29420,"Lake Havasu City-Kingman, AZ",Arizona,0.0,0.0,0.042785783837289,1018312.07775131,1453.1257999997806,2439597.1879070182,0.0,123851.57123886644,21452.15277919397,68599.56086037803,4288260.787459099,96711.65127800177,1317.165355677298,0.0,0.0,7456.963806186977,926.6782806582322,0.0,0.0,0.005369988628475,3994558.8,123.80654030382324,224.3057352242081,0.0,648.6478793604318,6041.52847311087,30435.354353946204,1071917.19076539,84891.0291906869,3711.221273417442,0.0,0.0,14439512.797865404,261.3421557380028,0.0,0.0,23247690.664546,2473897200000.0,2468862800000.0,2468862404159.744,0.0,2468862800000.0,263071928013.73425,2468862800000.0,59696317663.97759,2468862800000.0,2468862800000.0,0.0,0.0,336347212062.601,1683771957427.762,42294226404.0,212833.0,16908.0,10463.0,6445.0,27371.0,1734.0377735216728,1064.026315464049,2015.6128100406584,2053.2135787589173,"Lake Havasu City-Kingman, AZ",29420.0,3.1,3.4,3.4,3.7,3.6,3.6,3.6,3.5,3.3,3.2,3.1,3.2,3.3,3.3,3.1,3.1,3.1,3.0,3.1,2.9,3.0,3.2,3.4,3.7,4.5,5.4,5.9,5.5,4.5,4.1,3.6,3.5,3.5,3.7,3.6,3.7,3.8,3.9,4.1,4.2,4.5,5.7,6.9
29460,"Lakeland-Winter Haven, FL",Florida,0.0,0.0,2041899.6681549249,89047.60089737075,35956.17412667833,0.0,4171214.37198584,0.0,17399.999999999945,7456854.268064832,8470183.638251081,390970.041391762,2767617.7377259964,0.0,0.0,5437.873993334931,0.0,0.0,0.0,10533.4675673858,223611.1,161089.96341542187,0.0,112405226.3649476,0.0,4500.000000000002,332402.3271204933,128724.64445939344,6508578.055616204,5684347.479577277,0.0,0.0,14454654.583210588,0.0,0.0,0.0,8374248800000.0,8410533600000.0,8374248800000.0,0.0,8373987129928.935,0.0,401286639449.86975,8374248800000.0,456761295763.3153,8374248800000.0,8374248800000.0,0.0,0.0,614411180886.4686,0.0,100744534946.0,721918.0,51158.0,35277.0,15881.0,86435.0,3202.1725437583777,2520.379931676968,4041.1674055896274,4108.288451411366,"Lakeland-Winter Haven, FL",29460.0,3.4,3.3,3.3,3.2,3.1,2.9,2.8,2.7,2.6,2.5,2.5,2.5,2.6,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.4,2.7,2.8,3.0,3.6,4.2,4.2,3.4,2.5,2.3,2.2,2.5,2.8,3.0,3.2,3.5,3.6,3.9,4.0,4.2,4.8,5.9
29540,"Lancaster, PA",Pennsylvania,0.0,0.0,398565.12394125806,234714.86103533127,3110.695171210456,979165.5989234204,543386.2945576946,292132.73833782045,20807.65552476765,1306410.988052712,1139969.962780462,267507.5738288929,682449.0664832625,0.0,0.0,696.4579731870319,581642.9048374529,0.0,0.0,1042.53198634848,980541.9,625.1894165906048,0.049447730730657,18608248.9018364,55810.07877135247,154478.7931304428,2465.619585985038,547388.6531438015,855950.1441737788,2706459.732866396,0.0,0.0,50850.36360567961,258385.13112784704,0.0,0.0,6410542800000.0,6414614400000.0,6410542800000.0,6410542800000.0,6408405009065.755,6409622681911.192,1788753114805.6018,6410542800000.0,86147797489.86742,6410542800000.0,6410542800000.0,0.0,0.0,798300222275.4094,6410542800000.0,105000884140.0,552633.0,20301.0,21405.0,-1104.0,41706.0,1572.8795249477946,1485.9030923986934,2167.143280911532,2161.164500911488,"Lancaster, PA",29540.0,2.4,2.4,2.5,2.3,2.2,2.2,2.2,2.3,2.4,2.5,2.6,2.7,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.6,2.8,2.9,3.2,3.5,3.7,3.6,3.5,3.4,3.3,3.3,3.2,3.1,3.1,3.1,3.0,3.0,3.1,3.1,3.2,3.4,3.9
29620,"Lansing-East Lansing, MI",Michigan,0.0,0.0,1268263.2300450862,161393.56462762656,28158.727279730327,1056340.025091085,2317.229135737241,15784.963497337114,52199.99999999566,866143.6399903904,683161.4185595603,1943354.9379858589,10455194.240208704,0.0,0.0,9010.330431937273,362771.7693093956,0.0,0.0,8850.777921762303,538166.0,247601.29140518917,10149.443630585993,250589.42923950605,859092.7341978888,13499.999999999978,111376.00261132757,349996.5944183428,7531817.8818289535,14917538.822368467,0.0,0.0,88000.15568341356,155257.34782255013,0.0,0.0,5485848058412.116,5489154800000.0,5485848800000.0,5485848058412.116,5480989930442.493,5485743560373.497,130987204644.30524,5485848800000.0,165065123858.55975,5485848800000.0,5485848800000.0,0.0,0.0,1490707523794.628,5485848058412.116,87614284926.0,472918.0,30589.0,25102.0,5487.0,55691.0,1620.819545785403,1710.01637419061,2363.4747724483964,2348.7430681111123,"Lansing-East Lansing, MI",29620.0,2.2,2.3,2.0,1.9,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,2.0,2.0,2.0,2.1,2.1,2.2,2.3,2.4,2.4,2.6,2.8,2.9,3.0,3.0,2.9,2.6,2.0,1.6,1.8,1.6,1.8,2.1,2.3,2.4,2.5,2.5,2.5,2.5,2.7,2.9,3.3
29700,"Laredo, TX",Texas,0.0,0.0,1130877.8844806273,2826.616285200032,115291.395041164,336343.26368615776,91608.41960787227,9086.71960418224,17400.000000001386,51134.24184345821,276084.0817069046,41064.60708060321,1403638.1935065207,0.0,0.0,825.579472511916,46075.5015181178,0.0,0.0,6474.055374755535,8837.899999999998,47496.00819892088,68.89957492257993,2771619.969861535,192342.92667655647,4499.999999999999,95620.32767029812,613403.9800706498,575777.1470628801,346892.810027535,0.0,0.0,135933.93740120242,122.0707510826332,0.0,0.0,3090008000000.0,3098522400000.0,3090008000000.0,3090008000000.0,3087082867757.499,3090008000000.0,55392107765.0008,3090008000000.0,145111078839.93765,3090008000000.0,3090008000000.0,0.0,0.0,89952827748.50755,3090008000000.0,37305692382.0,266380.0,3296.0,7228.0,-3932.0,10524.0,543.7389079328424,1018.3614289632144,1147.117256430222,1161.4202512441395,"Laredo, TX",29700.0,3.2,3.3,3.7,4.0,4.1,4.0,4.0,3.7,3.3,3.1,3.0,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.9,2.9,3.0,3.1,3.2,3.2,3.2,3.4,3.4,3.2,3.2,3.1,3.1,3.0,3.1,3.1,3.3,3.3,3.3,3.1,3.0,3.0,3.3,3.9
29740,"Las Cruces, NM",New Mexico,0.0,0.0,0.0,1252578.3886274411,6381.586183362895,5.551545098454084,230.223942173688,4357.380838420778,17399.999999999738,318811.8409183509,30562.36722383399,30459.21223910817,75695.92418048123,0.0,0.0,2893.3137174512085,82457.17511967894,0.0,0.0,0.0,8387196.7,1298450.111448785,8.91733752e-07,74381.58931142242,32702.909882675096,4499.999999999995,1327.3087141313483,2169103.9425832755,155508.1538644661,94843.61936256677,0.0,0.0,539271.7476083599,160.0842761326872,0.0,0.0,0.0,2546907600000.0,2539704000000.0,2249176388.51058,2538042300067.4355,2539704000000.0,163682639913.35617,2539704000000.0,156698366149.39435,2539704000000.0,2539704000000.0,0.0,0.0,248981922476.6828,2539704000000.0,91607079306.0,218940.0,13481.0,11177.0,2304.0,24658.0,1630.19231994265,1312.7878731920096,2101.3005496596625,2085.1645019038665,"Las Cruces, NM",29740.0,3.0,3.1,3.3,3.2,3.1,3.1,3.2,3.2,3.1,3.1,3.0,3.0,3.0,3.1,3.1,3.2,3.2,3.2,3.1,3.0,3.0,3.1,3.2,3.3,3.5,3.8,4.1,4.1,4.0,3.9,3.9,3.9,3.9,3.8,3.7,3.7,3.9,4.0,4.0,3.9,3.9,4.5,5.2
29820,"Las Vegas-Henderson-Paradise, NV",Nevada,0.0,0.0,0.15637005438478,44301519.62964495,12251.323814326115,137870946.4409103,0.0,0.0,22322.061121838586,397196.7459953705,1983478.5000340585,183712.0932941196,13760.661906797222,0.0,0.0,25970.66212335079,8527.823982985481,0.0,0.0,0.004361293491792,112689961.3,903572.4717359056,308.8948573337596,0.0,0.0,189505.5542812695,181874.9690244644,4969740.980831059,67137.12106076983,33751.29032179143,0.0,0.0,25380703.57359148,10.15481285350224,0.0,0.0,1080948511.583686,26279347600000.0,26221916000000.0,26221915864271.3,0.0,0.0,1584504651165.4172,26221916000000.0,82513204997.7378,26221916000000.0,26221916000000.0,0.0,0.0,1142114092566.1416,26221915864271.3,395360231575.0,2260510.0,102177.0,72541.0,29636.0,174718.0,4168.331440756601,3383.5225727043703,5230.319206320012,5503.362881002851,"Las Vegas-Henderson-Paradise, NV",29820.0,3.2,3.4,3.6,3.4,3.2,3.1,3.1,2.9,2.8,2.8,2.9,3.1,3.2,3.2,3.1,3.0,3.0,3.0,3.0,2.9,3.0,3.3,3.5,3.9,5.5,5.9,5.7,5.2,3.8,2.6,2.6,2.4,2.6,3.4,3.8,4.1,4.3,4.5,4.9,5.0,5.2,6.3,7.4
