Crosswalk2013_CBSA Code,Crosswalk2013_CBSA Title,Crosswalk2013_State Name,AVLN_EALPE,CFLD_EALPE,CWAV_EALPE,ERQK_EALPE,HAIL_EALPE,HWAV_EALPE,HRCN_EALPE,ISTM_EALPE,LNDS_EALPE,LTNG_EALPE,RFLD_EALPE,SWND_EALPE,TRND_EALPE,TSUN_EALPE,VLCN_EALPE,WFIR_EALPE,WNTW_EALPE,AVLN_EALB,CFLD_EALB,CWAV_EALB,ERQK_EALB,HAIL_EALB,HWAV_EALB,HRCN_EALB,ISTM_EALB,LNDS_EALB,LTNG_EALB,RFLD_EALB,SWND_EALB,TRND_EALB,TSUN_EALB,VLCN_EALB,WFIR_EALB,WNTW_EALB,AVLN_EXPPE,CFLD_EXPPE,CWAV_EXPPE,ERQK_EXPPE,HAIL_EXPPE,HWAV_EXPPE,HRCN_EXPPE,ISTM_EXPPE,LNDS_EXPPE,LTNG_EXPPE,RFLD_EXPPE,SWND_EXPPE,TRND_EXPPE,TSUN_EXPPE,VLCN_EXPPE,WFIR_EXPPE,WNTW_EXPPE,BUILDVALUE,POPULATION,Migration16to20_A_Inflow_Estimate,Migration16to20_A_Outflow_Estimate,Migration16to20_A_NetMigration_Estimate,Migration16to20_A_GrossMigration_Estimate,Migration16to20_A_Inflow_MOE,Migration16to20_A_Outflow_MOE,Migration16to20_A_NetMigration_MOE,Migration16to20_A_GrossMigration_MOE,HousingPI22_Metro Name,HousingPI22_GEOID.1,HousingPI22_1980,HousingPI22_1981,HousingPI22_1982,HousingPI22_1983,HousingPI22_1984,HousingPI22_1985,HousingPI22_1986,HousingPI22_1987,HousingPI22_1988,HousingPI22_1989,HousingPI22_1990,HousingPI22_1991,HousingPI22_1992,HousingPI22_1993,HousingPI22_1994,HousingPI22_1995,HousingPI22_1996,HousingPI22_1997,HousingPI22_1998,HousingPI22_1999,HousingPI22_2000,HousingPI22_2001,HousingPI22_2002,HousingPI22_2003,HousingPI22_2004,HousingPI22_2005,HousingPI22_2006,HousingPI22_2007,HousingPI22_2008,HousingPI22_2009,HousingPI22_2010,HousingPI22_2011,HousingPI22_2012,HousingPI22_2013,HousingPI22_2014,HousingPI22_2015,HousingPI22_2016,HousingPI22_2017,HousingPI22_2018,HousingPI22_2019,HousingPI22_2020,HousingPI22_2021,HousingPI22_2022
39140,"Prescott, AZ",Arizona,0.0,0.0,0.298875481177846,811916.4809134443,70459.4315572391,68311.13391950111,0.0,0.0,21382.92410833551,2730800.726697951,0.010173979888747,36094.34655029735,169979.12109260735,0.0,0.0,180443.6849634307,267442.94521129027,0.0,0.0,0.014849883091962,3136716.9,196662.22941922792,35.0462295806578,0.0,0.0,148329.01599655524,47135.56408744278,26.702904601417806,59957.4337709968,227512.02492668867,0.0,0.0,27157752.515599,3532.382186459617,0.0,0.0,487198214.32297,2740024400000.0,2735628000000.0,2735628000000.0,0.0,0.0,677684731196.4364,2735628000000.0,1358.178344,2735628000000.0,2735628000000.0,0.0,0.0,597730751317.4204,2735628000000.0,44673130147.0,235830.0,,,,,,,,,"Prescott, AZ",39140.0,3.5,3.6,3.5,3.7,3.7,3.8,3.9,4.0,3.9,3.8,3.7,3.8,3.8,3.7,3.8,3.9,3.9,3.8,3.8,3.8,3.9,4.1,4.3,4.4,4.6,5.6,6.2,6.1,5.4,5.0,4.4,4.1,4.2,4.5,4.6,4.8,4.9,5.3,5.6,5.6,5.8,7.0,8.5
39300,"Providence-Warwick, RI-MA",Rhode Island,0.0,759642.8248172192,176129.68521519,618536.0700292324,55713.46901925901,3255826.3552962234,1677278.9450928243,350363.717098604,105215.54138027166,1288284.382163326,3627982.6719304738,504627.2784105172,1164864.4632235754,0.0,0.0,11542.826652820804,50431.59153144196,0.0,3173427.898002634,3059.187627797344,2881965.9,22538.855406390925,13.292394312107572,86850102.48947667,1229086.3579067204,494629.5120850929,121063.28618368506,8299893.188288244,219044.43395548704,4687621.619317895,0.0,0.0,125473.27687737063,23703.981501419083,0.0,956161376653.6602,19418966745110.152,19448316400000.0,19436240800000.0,19419879367346.016,19429150663167.44,19322601480614.89,7234653423650.223,19436240800000.0,580237957002.678,19436240800000.0,19436240800000.0,0.0,0.0,1394867568175.5894,19436235367346.016,280372280661.0,1675538.0,52020.0,43239.0,8781.0,95259.0,2523.7450346657447,2315.363686335259,3379.517569121368,3470.2917744766078,"Providence-Warwick, RI-MA",39300.0,3.2,3.1,2.9,2.9,3.0,3.2,3.6,4.2,4.4,4.3,4.2,4.1,3.9,3.7,3.6,3.4,3.4,3.3,3.2,3.2,3.3,3.7,4.5,5.2,5.7,5.8,5.6,5.3,4.6,4.0,4.2,4.1,3.9,4.2,4.2,4.2,4.2,4.3,4.3,4.4,4.7,5.4,5.9
39340,"Provo-Orem, UT",Utah,2427583.581310466,0.0,0.0,36760876.93549693,146734.2668170361,12620776.761976233,0.0,121231.24307565729,312013.05474066903,657538.0356837251,1501996.7732854066,1020496.816963688,1209045.9577175744,0.0,0.0,34727.41399596444,472704.1514272873,805.9418183257812,0.0,0.0,74433061.59999998,15957.841071704755,56146.334926478754,0.0,300992.1244640869,738396.5915085782,12148.379522583202,541847.2643943842,494507.0300443404,397652.1547036252,0.0,0.0,35490361.611841604,57978.01224649098,116000000.0,0.0,0.0,7785746000000.0,7782474800000.0,7751278588924.755,0.0,7782474800000.0,1109551682751.4731,7782474800000.0,43630771127.16485,7782474800000.0,7782474800000.0,0.0,0.0,853586492761.0114,7782474800000.0,93095001079.0,670903.0,43601.0,35522.0,8079.0,79123.0,2172.9850436668908,2289.684694450308,3108.790922529208,3203.729233253023,"Provo-Orem, UT",39340.0,3.6,3.8,3.7,3.8,3.5,3.4,3.3,3.0,2.7,2.5,2.4,2.4,2.4,2.7,2.9,3.1,3.3,3.3,3.4,3.3,3.3,3.5,3.7,3.8,4.0,4.2,4.6,4.8,4.8,4.4,4.0,3.9,3.7,3.9,4.0,4.0,4.3,4.4,4.7,4.9,5.0,5.8,6.7
39380,"Pueblo, CO",Colorado,0.0,0.0,390605.8504087951,35175.09020750455,91709.45091341092,0.0,0.0,30363.51111706932,27743.50728343108,159153.21435647452,555125.9431614134,75181.99670800517,1329501.8931552276,0.0,0.0,2615.4653792307727,12283.954412002517,0.0,0.0,1137.0570558676711,183818.8,6152076.178706374,0.0,0.0,80817.92868029745,7869.535593638487,44786.10059768767,4391767.730072689,142878.65720699943,1070638.2119356464,0.0,0.0,1291364.8816629143,850.7854427305267,0.0,0.0,1949194400000.0,1950679200000.0,1949194400000.0,0.0,0.0,1949194400000.0,157198576262.8645,1949194400000.0,14080662058.34558,1949194400000.0,1949194400000.0,0.0,0.0,232749042523.475,1949194400000.0,24996485111.0,168034.0,7997.0,8868.0,-871.0,16865.0,856.8126983185998,1062.7934888773077,1364.9461527840576,1365.7942744059224,"Pueblo, CO",39380.0,2.4,2.3,2.4,2.5,2.4,2.5,2.6,2.6,2.4,2.3,2.3,2.3,2.3,2.3,2.4,2.5,2.6,2.7,2.8,2.8,2.8,3.0,3.2,3.4,3.5,3.6,3.7,3.7,3.5,3.6,3.6,3.5,3.5,3.6,3.7,3.9,4.1,4.1,4.1,4.2,4.3,4.8,5.5
39460,"Punta Gorda, FL",Florida,0.0,122522.58962108078,2510.6170588712293,11847.840214121909,3163.558064456153,0.0,4458714.504533124,0.0,17399.99999999974,2086725.7473812297,3899063.962873034,34938.43643871516,372754.16536356654,0.0,0.0,5495.725271923583,0.0,0.0,27405.081254003388,3190.116296006444,32883.2,830.292103620927,0.0,104043114.83170807,0.0,4500.000000000007,76491.65371664625,328447.3050012048,15282.576424360288,881428.5263170156,0.0,0.0,3622658.365740736,0.0,0.0,1042650076304.3936,2156056969397.2664,2167425200000.0,2166114400000.0,0.0,2166069326268.6504,0.0,9860400602.693848,2166114400000.0,974765990718.2604,2166114400000.0,2166114400000.0,0.0,0.0,132339791969.99496,0.0,31462612566.0,186734.0,15120.0,9538.0,5582.0,24658.0,1466.1640426637125,1036.6884777984176,1835.9281031674416,1754.9549851776826,"Punta Gorda, FL",39460.0,4.3,4.2,4.4,4.4,4.3,4.1,4.0,3.8,3.7,3.7,3.7,3.7,3.7,3.6,3.4,3.3,3.2,3.1,3.2,3.1,3.2,3.3,3.6,3.9,4.4,5.2,5.3,4.3,3.3,2.6,2.5,2.2,2.7,3.1,3.3,3.7,3.9,4.1,4.1,4.2,4.4,5.3,6.5
39540,"Racine, WI",Wisconsin,0.0,13.335420549137368,830627.1852661746,46263.25920398749,8240.503416016478,810342.4517971254,115.43813825759952,3343.9928841705896,17399.999999999818,666399.108951982,140259.01992384117,1278859.4180310231,5791451.790119868,0.0,0.0,1692.6616587946323,145342.36493919205,0.0,3076.151534800875,171.03680084097417,226764.3,41816.54156796416,3551.541393555088,23221.58457306933,31452.416435171475,4499.999999999992,114066.71552563012,583698.5686798714,474070.36893688765,3586509.823712253,0.0,0.0,26286.801181143284,1718.0673253426069,0.0,564217500.4823349,2291487200000.0,2293633200000.0,2291487200000.0,2291487200000.0,2291487200000.0,2283661398690.321,266936210174.24847,2291487200000.0,29924522124.53305,2291487200000.0,2291487200000.0,0.0,0.0,133185622034.44728,2291487200000.0,42409291392.0,197542.0,9329.0,8580.0,749.0,17909.0,1149.0783263120056,922.1382759651613,1431.0059398898384,1513.901582005911,"Racine, WI",39540.0,2.5,2.4,2.2,2.4,2.3,2.2,2.1,2.1,2.0,2.0,2.0,2.0,2.1,2.1,2.2,2.3,2.2,2.2,2.2,2.3,2.3,2.4,2.5,2.6,2.8,3.1,3.2,3.2,3.1,3.0,2.9,2.8,2.7,2.6,2.6,2.7,2.7,2.7,2.9,3.0,3.0,3.2,3.6
39580,"Raleigh, NC",North Carolina,0.0,0.0,0.0,305441.3864790093,506161.8252322346,1132355.7332796752,478412.3193961572,253104.0159268124,52199.99999999886,2479242.774490184,7632106.270821338,803366.960663255,17530341.88031961,0.0,0.0,93431.13482006764,706162.1400809389,0.0,0.0,0.0,1986097.5,3857009.727283322,23972.53192293006,44296397.829971015,1896937.356624574,144000.0,245264.90162803535,4344095.6788033815,467271.1488943931,12042352.364549393,0.0,0.0,248879.6176695352,131709.52137406377,0.0,0.0,0.0,16402191200000.0,16383538400000.0,16383535702347.498,16382083383888.8,16381660993972.855,2697317447525.0166,16383538400000.0,148739252897.60724,16383538400000.0,16383538400000.0,0.0,0.0,2664109397640.5806,16383535702347.498,256687058103.0,1412374.0,79107.0,61714.0,17393.0,140821.0,3684.658735894004,2784.734996368595,4556.655023150205,4679.732364142206,"Raleigh, NC",39580.0,3.7,3.6,3.5,3.3,3.3,3.3,3.3,3.2,3.1,3.0,2.8,2.3,2.3,2.3,2.4,2.5,2.7,2.7,2.7,2.6,2.5,2.5,2.7,2.7,2.8,3.1,3.3,3.4,3.2,3.0,3.2,3.3,3.1,3.2,3.3,3.6,3.5,3.6,3.7,3.7,3.9,4.6,5.3
39660,"Rapid City, SD",South Dakota,0.0,0.0,5568944.874469651,21186.22499586172,738511.1981111786,5519.279423352878,0.0,445373.6459948748,52200.00000000185,1561220.374828806,3311460.165147436,198835.61613052047,1500226.7124038031,0.0,0.0,1817775.5340026943,171294.37926119825,0.0,0.0,6149.866311463857,92931.4,4158976.457340511,139.67787733923151,0.0,18814.932556762204,113999.99999999958,45330.16918949313,1416544.9045128145,429851.7133646339,1313930.4442407456,0.0,0.0,20062452.85415261,712074.1798619649,0.0,0.0,1705756800000.0,1709747200000.0,1705756800000.0,12708995201.954012,0.0,1705756800000.0,554072065806.9901,1705756800000.0,59110753530.50019,1705756800000.0,1705756800000.0,0.0,0.0,364806812519.7943,1705756800000.0,30010519950.0,147048.0,10671.0,10046.0,625.0,20717.0,1188.1283600688942,1137.3899946808042,1636.217283859329,1653.0744084886198,"Rapid City, SD",39660.0,3.1,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.4,2.3,2.2,2.1,2.2,2.2,2.3,2.4,2.5,2.5,2.5,2.4,2.4,2.5,2.6,2.7,2.8,3.0,3.0,3.1,3.1,3.1,3.0,3.0,3.0,3.1,3.0,3.2,3.2,3.2,3.1,3.1,3.2,3.4,4.0
39740,"Reading, PA",Pennsylvania,0.0,0.0,0.0,124993.38298836954,161382.61824159056,2588776.255788359,300873.0523951009,287793.53404606227,18098.06342212595,1075415.9764998204,718340.540156594,2859530.999744065,2325826.554679878,0.0,0.0,516.397077331215,1161384.597320038,0.0,0.0,0.0,577876.5,116851.91994615376,2.334441019649842,11504281.607563768,54749.06369838048,138591.1528472258,94043.08759792372,3291485.527141403,1240931.692477476,3822804.6577031887,0.0,0.0,43953.89560317336,155237.49181683327,0.0,0.0,0.0,4974648400000.0,4972038400000.0,4972038400000.0,4965406743304.036,4971691317530.982,1926103462495.4087,4972038400000.0,72167010803.05338,4972038400000.0,4972038400000.0,0.0,0.0,588383065483.8884,4972038400000.0,85486688850.0,428624.0,17734.0,16753.0,981.0,34487.0,1441.627552455904,1613.7577265500545,2166.119110298416,2161.282258290203,"Reading, PA",39740.0,2.5,2.4,2.4,2.2,2.1,2.1,2.2,2.2,2.3,2.4,2.5,2.5,2.5,2.4,2.3,2.2,2.1,2.1,2.0,1.9,1.9,2.0,2.0,2.2,2.4,2.7,2.7,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.7,2.5,2.6,2.7,3.1,3.4
39820,"Redding, CA",California,0.0,0.0,0.034848576128932,12911455.988601943,6192.728930006001,1029919.758955184,0.0,0.0,37220.1971625072,136161.0351166234,612725.3738472413,9178.245986449412,34591.753352075495,0.0,446186.939982145,331205.49784780294,10223.46305894242,0.0,0.0,0.000137235558797,43327760.4,453.3231856600003,267.2765034846004,0.0,0.0,322037.99145674054,892.4313708969142,202359.05955200407,4250.572817424066,99645.07144102312,0.0,3467775.669927389,16622580.860317944,189.90139223379109,0.0,0.0,30171968.316008,2112998000000.0,2110248800000.0,2110248800000.0,0.0,0.0,1016240949966.8048,2110248800000.0,74557492634.63336,2110248800000.0,2110248800000.0,0.0,2098249968991.8435,314402190957.6235,2110248800000.0,37289178928.0,181918.0,8993.0,9022.0,-29.0,18015.0,1275.4273793517214,949.4466809673936,1616.8528071534529,1561.0496468722577,"Redding, CA",39820.0,4.1,4.3,4.3,4.2,4.0,3.9,4.0,3.9,4.4,4.8,4.6,4.6,4.5,4.2,4.1,3.8,3.7,3.5,3.5,3.3,3.4,3.7,4.3,5.2,6.0,6.9,7.0,6.3,5.4,4.6,4.2,3.6,3.8,4.4,4.8,5.1,4.9,4.9,4.8,4.9,5.1,5.9,6.0
39900,"Reno, NV",Nevada,104017.0608,0.0,0.0,46649661.86577402,17668.99103273041,132846.93997894376,0.0,110443.40596734465,452563.35220324586,534066.9681167119,836099.9523151424,57524.64618335731,5652.5353151813415,0.0,0.0,101772.154983132,55610.55824677035,237.419035,0.0,9.6510905557e-05,122716136.9,1603.9114903855127,92.84375302706094,0.0,64.70186171280935,218281.8432281397,16657.446138643965,64478155.86970556,21011.14072555202,135431.49119548724,0.0,0.0,13140692.231001798,2223.40954606203,58000000.0,0.0,0.0,5690913600000.0,5688268800000.0,5533787651278.619,0.0,5640662400000.0,1080856812215.088,5688268800000.0,107000162316.77222,5688268800000.0,5688268800000.0,0.0,0.0,429778159901.5264,5688265391278.056,90881489454.0,490368.0,26338.0,22139.0,4199.0,48477.0,2069.6924892360216,1627.7164986569376,2606.191857864651,2659.358569279442,"Reno, NV",39900.0,3.5,3.6,3.7,3.7,3.5,3.4,3.4,3.3,3.2,3.2,3.4,3.4,3.4,3.5,3.6,3.5,3.5,3.4,3.4,3.3,3.2,3.3,3.6,4.1,5.4,6.9,6.7,5.8,4.8,3.6,3.5,3.2,3.3,4.2,4.5,5.1,5.2,5.6,5.8,5.6,5.9,7.0,7.9
40060,"Richmond, VA",Virginia,0.0,65799.18458798144,0.028437142380868,1145546.7058521374,390477.44661905867,3607552.2163027874,1810572.8366145063,62035.2983767322,295800.00000002305,1748014.6101115537,1483260.755163618,2071570.3044132525,8676498.166407622,0.0,0.0,4446.589054283147,890273.3161633488,0.0,4261293.639602183,0.00014852588236,4887228.1,602222.6402939521,6.668908742769622,63921836.09672425,865561.0828683598,377774.2953072602,120831.3132182328,2817383.7791308668,354323.6056696769,8240725.946744447,0.0,0.0,159626.38684225717,17975.638252447287,0.0,61887891697.93063,138227988.83879638,15529070800000.0,15516368800000.0,15516368092903.902,15515152286014.385,15513589175718.691,2725852274063.299,15516368800000.0,157596152862.19067,15516368800000.0,15516368800000.0,0.0,0.0,2340278912627.401,15516368092903.904,244127748359.0,1337618.0,57267.0,48152.0,9115.0,105419.0,2771.015878698641,2248.832363694546,3650.437918935206,3485.110615174216,"Richmond, VA",40060.0,3.0,2.9,2.8,2.8,2.7,2.7,2.6,2.7,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.9,3.1,3.3,3.8,4.1,4.1,3.8,3.6,3.6,3.5,3.4,3.5,3.7,3.7,3.7,3.8,3.9,3.9,4.2,4.6,5.0
40140,"Riverside-San Bernardino-Ontario, CA",California,46980.172061968646,0.0,0.0,460932430.1328192,153103.41063925752,10333959.897385072,21.178651726270378,0.0,76463.0454968336,388094.35719350143,11237464.832400164,275746.2324975672,2785601.1546996394,0.0,0.0,412234.2685789239,26694.789311262557,225.85219664408143,0.0,0.0,1341849316.0,2114.2591707923884,1759.2415364722178,27951.19803801408,0.0,721444.0827771935,39843.63405869101,36694015.98988247,218058.1878011775,5846608.276953731,0.0,0.0,453081954.8547096,3325.165146878049,58000000.0,0.0,0.0,53358132400000.0,53323077200000.0,53323076991621.77,28035320641950.0,0.0,8372169359299.209,53323077200000.0,926813118890.4106,53323077200000.0,53323077200000.0,0.0,0.0,3649481594919.391,52795393809377.125,796343216660.0,4596817.0,185697.0,148771.0,36926.0,334468.0,6142.833141149123,4830.517674121481,7799.5008173600445,7830.567220834006,"Riverside-San Bernardino-Ontario, CA",40140.0,4.7,4.7,4.5,4.0,3.8,3.6,3.5,3.4,3.5,3.7,3.9,4.0,4.1,4.0,3.8,3.5,3.2,3.1,3.0,3.0,3.2,3.5,3.9,4.8,6.2,7.4,7.5,6.8,4.4,3.1,3.4,3.3,3.6,4.6,5.0,5.2,5.3,5.4,5.4,5.4,5.8,6.6,7.0
40220,"Roanoke, VA",Virginia,0.0,0.0,230421.18143170947,202233.65896835545,183913.6089597883,0.047689735814677,63030.18687865542,24205.8602251304,157452.4603411706,936756.7051076536,1773575.9283081123,2461161.157527973,434205.6929336166,0.0,0.0,1150.6343458521865,182866.49808983156,0.0,0.0,842.2013804164606,859440.0,495664.1519154504,2.8613886e-08,3072743.7776801963,33261.75504643771,413100.3595635934,81462.80103127228,919731.6941743232,763426.6515084392,704072.87217255,0.0,0.0,50382.39005930823,148053.46375109916,0.0,0.0,3031366377485.8604,3656911600000.0,3655160000000.0,241876101.62213844,3615479087565.461,3654953647694.317,2147491399962.2805,3655160000000.0,122831562891.54324,3655160000000.0,3655160000000.0,0.0,0.0,175012312737.96506,3655020800000.0,59607223958.0,315100.0,13936.0,14077.0,-141.0,28013.0,1411.5682767758703,1373.9810770167103,1971.7071283534983,1967.6247101518115,"Roanoke, VA",40220.0,3.1,3.1,2.7,2.9,3.0,2.8,2.7,2.7,2.6,2.6,2.6,2.6,2.7,2.8,2.7,2.8,2.8,2.8,2.8,2.8,2.9,3.2,3.4,3.7,3.9,4.2,4.5,4.5,4.4,4.3,4.0,3.7,3.6,3.6,3.6,3.6,3.5,3.7,3.6,3.7,3.8,4.3,4.9
40340,"Rochester, MN",Minnesota,0.0,0.0,1491928.8248252582,9659.591108797553,230560.3729124652,790321.9755351931,0.0,163694.3355233592,116150.14348068889,247379.4264224478,575136.4654129825,53679.624070769685,7809302.086381688,0.0,0.0,10630.12066699477,1091193.5029887594,0.0,0.0,12582.423645926923,36080.3,2365617.1733477493,10210.636395779768,0.0,240059.44408924747,131687.76356858216,220998.6938323625,5561183.402378836,3113855.109831241,9065879.67134372,0.0,0.0,78968.6697205014,183168.9655819949,0.0,0.0,2620822800000.0,2625416400000.0,2620822800000.0,2620822800000.0,0.0,2619986264931.997,995917641604.6,2620822800000.0,37488382299.71389,2620822800000.0,2620822800000.0,0.0,0.0,735270215316.2684,2620822800000.0,56671444830.0,225933.0,11358.0,11026.0,332.0,22384.0,1065.7208827831048,927.3769460149416,1400.162133468835,1424.521323111732,"Rochester, MN",40340.0,3.0,2.7,2.6,2.5,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.1,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.7,2.6,2.6,2.6,2.5,2.4,2.4,2.4,2.4,2.4,2.5,2.7,2.8,2.8,2.8,3.1,3.5
40380,"Rochester, NY",New York,0.0,6988.883162248309,1385715.1061773582,355186.69288142305,92335.20044915217,1450044.890968341,18889.582211202796,273076.3517030235,116129.6032195253,810362.9544733884,2476802.6316856886,838041.1067129615,5873656.798450934,0.0,0.0,21106.601124682056,297478.19403532724,0.0,53691.18086276386,20122.50882242572,1771566.0,245416.885128046,9.075048171056885,2607279.2324321247,1623258.3661949844,400998.9146016122,36967.708254650206,4019379.004036616,1062573.897650282,1755701.201772459,0.0,0.0,233384.79852330123,217134.25669908684,0.0,19965814194.112053,12628501761685.06,12645566000000.0,12628502400000.0,12628501761685.062,12550025438886.574,12621738441303.37,2541131389854.165,12628502400000.0,208993722661.64023,12628502400000.0,12628502400000.0,0.0,0.0,1343031077632.182,12628501761685.062,208537972531.0,1088664.0,38777.0,36423.0,2354.0,75200.0,1681.8953594085451,2075.405261629641,2697.0203929521927,2646.4619778111305,"Rochester, NY",40380.0,2.1,2.1,2.1,2.3,2.3,2.4,2.4,2.5,2.5,2.4,2.4,2.4,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.0,2.1,2.2,2.3,2.3,2.4,2.3,2.3,2.3,2.3,2.4,2.5,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.5,2.7,2.9,3.0
40420,"Rockford, IL",Illinois,0.0,0.0,5271980.21356291,167849.3969437877,16058.229292239876,1472419.49774447,119.63826135615908,230416.46475128847,34800.000000003536,1182471.5578240792,1645238.3286587694,1071256.7760302238,11198044.758658782,0.0,0.0,3591.8720351389384,603439.8477715439,0.0,0.0,1182.5473754168756,626437.2,8790377.188760567,5510.690152836851,25886.9207780742,1460823.789659684,8999.999999999975,46693.36910359416,2188848.122131818,2179904.114731478,9035791.732022136,0.0,0.0,55284.99124384113,40607.94437974256,0.0,0.0,3927284316986.224,3930056800000.0,3927284400000.0,3927284316986.224,3898883361381.968,3927284316986.224,236814905058.04187,3927284400000.0,87078918475.38332,3927284400000.0,3927284400000.0,0.0,0.0,232149089644.94348,3927284316986.224,73148055775.0,338559.0,12616.0,13392.0,-776.0,26008.0,1386.3379818788778,1437.800055640561,1992.171428366545,2003.0798785869724,"Rockford, IL",40420.0,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.5,1.5,1.6,1.7,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.6,1.7,1.9,2.1,2.3,2.6,2.5,2.5,2.4,2.3,2.4,2.0,1.9,1.8,1.7,1.8,2.0,2.2,2.1,2.2,2.4,2.7,2.9
40580,"Rocky Mount, NC",North Carolina,0.0,0.0,0.0,34659.32437919482,214761.4734157845,1219919.5933047952,255267.00441342735,28490.42549984989,34799.99999999409,419733.8100259775,2652946.405748618,305654.9513522519,3718087.6424613055,0.0,0.0,5081.932820954095,409403.7364606977,0.0,0.0,0.0,215974.5,93925.90404068734,15792.101126337726,10356340.41866909,190620.93864300425,7330.285975985221,61670.08672400981,9929157.49359114,118026.85509765091,2507195.6937539717,0.0,0.0,16222.155091581466,45002.800164893335,0.0,0.0,0.0,1668892000000.0,1668138000000.0,1668138000000.0,1668067450772.8584,1668117644817.4255,63194264291.095634,1668138000000.0,65756165760.336006,1668138000000.0,1668138000000.0,0.0,0.0,270228963008.42657,1668138000000.0,26051439556.0,143805.0,7053.0,6385.0,668.0,13438.0,977.9616556900378,840.8269738775035,1321.5456859299263,1256.9976133628893,"Rocky Mount, NC",40580.0,3.3,3.3,3.2,3.0,3.0,3.0,3.0,3.0,2.9,2.7,2.7,2.6,2.6,2.6,2.6,2.6,2.6,2.7,2.7,2.7,2.8,2.9,3.1,3.1,3.2,3.3,3.2,3.1,3.2,3.3,2.9,2.8,2.7,2.7,2.8,2.8,2.9,2.8,2.8,2.8,2.9,3.1,3.7
40660,"Rome, GA",Georgia,0.0,0.0,34181.1357213182,326306.2589011703,5072.1579086314205,0.0,6706.237127837988,6845.678938096874,17399.999999999964,257823.93455710445,437222.5470950369,303136.6730852178,5121101.835579543,0.0,0.0,79.07129235455953,25408.529803539703,0.0,0.0,1341.3099427685036,1491158.7,534669.848346635,0.0,443178.91492264817,107978.09812049412,105000.0,95431.84826758032,94695.83287496264,436194.818700938,3722467.230210015,0.0,0.0,9808.939513774078,1905.694424016625,0.0,0.0,1142971199185.912,1143574400000.0,1142971200000.0,0.0,1142940002584.12,1142788967306.9167,469278276839.57794,1142971200000.0,37419628351.19319,1142971200000.0,1142971200000.0,0.0,0.0,72314857489.542,1142971199185.912,19302351788.0,98532.0,5158.0,5335.0,-177.0,10493.0,853.5016110119535,759.3595986092491,1128.5712206148091,1156.2776483180846,"Rome, GA",40660.0,2.7,2.8,2.7,2.6,2.6,2.5,2.5,2.4,2.3,2.2,2.2,2.2,2.2,2.2,2.2,2.3,2.4,2.4,2.5,2.6,2.6,2.8,2.9,3.0,3.1,3.2,3.1,3.1,3.0,3.1,3.0,2.9,2.8,2.8,2.8,2.7,2.8,2.8,2.9,3.1,3.0,3.0,3.5
40900,"Sacramento--Roseville--Arden-Arcade, CA",California,1105655.440306062,0.0,0.0,37157818.985734895,25486.93372369072,18620310.08597298,0.0,0.0,185009.7664657661,708995.3606873413,485148.0775342024,9623.228708764262,589601.6175552142,0.0,0.0,36886.01933890767,130179.77670879608,1503.6538883016772,0.0,0.0,153785282.5,6173.587147406173,1579.5810132883378,0.0,0.0,768134.6209065603,28542.245964290603,3741324.839330268,17820.591107753822,2099006.304404825,0.0,0.0,39596299.37045677,4402.951147850374,116000000.0,0.0,0.0,27809631200000.0,27800710800000.0,27298028433073.42,0.0,0.0,2767410263102.943,27800710800000.0,1865693399350.4143,27800710800000.0,27800710800000.0,0.0,0.0,1267423431321.5833,27800624425980.387,444993481886.0,2396613.0,102384.0,90023.0,12361.0,192407.0,3697.265340762007,3735.712114175824,5177.093972490745,5334.024278159971,"Sacramento-Roseville-Arden-Arcade, CA",40900.0,3.4,3.6,3.6,3.3,3.2,3.1,3.0,3.0,3.1,3.4,4.0,4.0,3.9,3.7,3.5,3.3,3.0,2.9,3.0,2.9,3.0,3.5,4.2,4.9,6.1,6.9,6.6,5.7,3.7,3.1,3.3,3.0,3.1,4.1,4.5,4.6,4.8,5.0,5.0,5.0,5.2,5.9,6.1
40980,"Saginaw, MI",Michigan,0.0,0.0,648437.0695319981,31659.258200611304,28615.85350486038,796134.4361013006,1546.0462221321754,3329.212666660859,16607.734277367286,320873.1808338104,1552118.2066827845,362684.8322030183,4968014.238291549,0.0,0.0,1266.458982448367,286649.826838753,0.0,0.0,5053.4999524126,111733.2,36.88376109214001,2457.1951553848226,184239.2308210888,418812.0332151149,2976.598198325501,18278.295950150816,220251.24950404916,4093967.30872466,3176539.136051051,0.0,0.0,10477.13494402918,97026.36133308256,0.0,0.0,2204776501709.348,2205438400000.0,2204777200000.0,2204776501709.348,2197684358511.1824,2204697157337.2764,3321546855.4734583,2204777200000.0,119869319005.29749,2204777200000.0,2204777200000.0,0.0,0.0,39352257741.936935,2204776501709.348,36677004245.0,190067.0,8111.0,9166.0,-1055.0,17277.0,995.371287510344,992.1179365377888,1438.1029170403626,1372.8138985310427,"Saginaw, MI",40980.0,1.9,2.0,1.9,1.8,1.7,1.6,1.6,1.6,1.7,1.7,1.8,1.9,1.9,1.9,1.9,2.0,2.0,2.1,2.1,2.2,2.2,2.3,2.4,2.5,2.6,2.6,2.5,2.4,2.2,2.2,2.1,2.0,2.0,2.0,2.1,2.2,2.2,2.1,2.1,2.1,2.2,2.5,2.9
