Migration16to20_Metro Code of Geography A,Migration16to20_A_Inflow_Estimate,Migration16to20_A_Outflow_Estimate,Migration16to20_A_NetMigration_Estimate,Migration16to20_A_GrossMigration_Estimate,Migration16to20_A_Inflow_MOE,Migration16to20_A_Outflow_MOE,Migration16to20_A_NetMigration_MOE,Migration16to20_A_GrossMigration_MOE
29460,51158.0,35277.0,15881.0,86435.0,3202.1725437583777,2520.379931676968,4041.1674055896274,4108.288451411366
29540,20301.0,21405.0,-1104.0,41706.0,1572.8795249477946,1485.9030923986934,2167.143280911532,2161.1645009114877
29620,30589.0,25102.0,5487.0,55691.0,1620.819545785403,1710.01637419061,2363.4747724483964,2348.7430681111123
29700,3296.0,7228.0,-3932.0,10524.0,543.7389079328424,1018.3614289632144,1147.1172564302221,1161.4202512441395
29740,13481.0,11177.0,2304.0,24658.0,1630.19231994265,1312.7878731920096,2101.3005496596625,2085.1645019038665
29820,102177.0,72541.0,29636.0,174718.0,4168.331440756601,3383.5225727043703,5230.319206320012,5503.362881002851
29940,12900.0,12135.0,765.0,25035.0,1235.6083521893172,1596.5478383061372,2061.822737288538,1976.3008374232907
30020,15219.0,11873.0,3346.0,27092.0,1294.518443283061,1222.1374718091251,1793.0044617903213,1766.8149308855186
30140,7669.0,8238.0,-569.0,15907.0,1067.086688137379,1183.9949324215877,1603.2311124725593,1584.6337116191867
30300,3277.0,3289.0,-12.0,6566.0,590.3177110675234,497.56205643115516,787.3830071826544,756.2096270215026
30340,5380.0,6249.0,-869.0,11629.0,684.2755293008804,931.1530486445287,1194.7957984526058,1113.5304216769293
30460,29541.0,25659.0,3882.0,55200.0,1957.1144575624594,1753.412672476163,2620.0545795841736,2634.938708964594
30620,5155.0,6024.0,-869.0,11179.0,684.6524665843248,978.549947626589,1189.1122739253851,1199.196814538798
30700,23362.0,15716.0,7646.0,39078.0,1584.484774303622,1265.1877331052494,2032.1277026801245,2023.3160899869304
30780,27702.0,32052.0,-4350.0,59754.0,1978.1327053562406,2143.2351714172664,2944.2221383584492,2889.500129780236
30860,9947.0,9172.0,775.0,19119.0,884.8593108511658,988.728476377615,1347.0382325680291,1306.8771939245096
30980,16149.0,13246.0,2903.0,29395.0,1338.7079591905024,1249.318614285403,1892.2246166879872,1767.12082212847
31020,7174.0,6448.0,726.0,13622.0,974.246888627313,803.3430151560416,1241.3492659199505,1283.3436796119736
31080,250693.0,393231.0,-142538.0,643924.0,5684.278142385364,8098.801516273874,9769.73100960308,10017.372609621747
31140,38899.0,44930.0,-6031.0,83829.0,2209.4958701024993,2795.368669782217,3612.777601790622,3513.873219113063
31180,28986.0,18183.0,10803.0,47169.0,2259.7559602753568,1752.776369078497,2836.498722016282,2882.684339292112
31340,15258.0,11309.0,3949.0,26567.0,1322.9629624445274,1235.745119351074,1818.2235836112125,1802.7234951594767
31420,12672.0,10664.0,2008.0,23336.0,1148.263036067956,1325.5187663703596,1765.676357660146,1741.339426992911
31460,8872.0,8275.0,597.0,17147.0,1081.342221500668,999.1025973342278,1488.1895040618988,1456.1802773008567
31540,35931.0,32238.0,3693.0,68169.0,1861.2804732226682,1589.9484268365436,2380.1235262061505,2514.491399865985
31700,25083.0,21195.0,3888.0,46278.0,1830.3218296245063,1843.6151984619785,2528.0104825732033,2665.567481794449
31740,14521.0,16254.0,-1733.0,30775.0,1339.699219974394,1618.4402985590787,2095.3947122201107,2107.370162074048
31860,8254.0,7245.0,1009.0,15499.0,743.9885751810978,986.0248475570988,1223.3948667539846,1246.4938828570318
31900,7768.0,6243.0,1525.0,14011.0,1007.2780152470319,814.4353872468951,1303.0402910117552,1288.012422300344
32420,3786.0,3469.0,317.0,7255.0,715.72830040456,709.4934812949306,1015.8966482866257,999.2337063970571
32580,16967.0,22049.0,-5082.0,39016.0,1765.1322896598997,2181.193939107662,2834.8973526390687,2776.526787192949
32780,11454.0,10981.0,473.0,22435.0,1376.2031100095653,1153.5709774435209,1793.4151778102025,1797.4061867034952
32820,40037.0,44457.0,-4420.0,84494.0,2626.4592134659165,2589.5489954816458,3714.9706593726955,3663.804034060774
32900,13864.0,12699.0,1165.0,26563.0,1778.2083679929076,1391.976292901571,2143.222573602658,2367.8631717225553
33100,144963.0,189703.0,-44740.0,334666.0,4823.441924601145,6173.711606481145,7806.325832297804,7862.520079465617
33140,8076.0,6135.0,1941.0,14211.0,870.9931113390048,807.2824784423356,1172.145042219605,1202.2225251591321
33220,4375.0,6165.0,-1790.0,10540.0,578.8799530127123,858.903952721141,1061.4037874437795,1009.6484536708805
33260,13680.0,12866.0,814.0,26546.0,2065.6725297103603,1633.775382358297,2636.583205590144,2630.848532318043
33340,44971.0,54502.0,-9531.0,99473.0,2042.6999290155175,2472.6956949855353,3154.839932548084,3258.6159638717786
33460,96181.0,109167.0,-12986.0,205348.0,3341.325186209807,3266.145587692012,4654.37557573516,4691.291506610946
33540,10974.0,8080.0,2894.0,19054.0,1254.612689239193,814.6999447649423,1461.9839260402284,1529.239680364069
33660,12227.0,17459.0,-5232.0,29686.0,1319.092870119462,2087.650353866758,2466.109486620576,2473.363701520664
33700,19502.0,21870.0,-2368.0,41372.0,1870.6958598339816,1809.3860837311643,2540.781966245825,2662.6210770592197
33740,5318.0,7269.0,-1951.0,12587.0,841.2639300481152,902.7103632948943,1205.8880545058898,1261.518529392256
33780,6507.0,7737.0,-1230.0,14244.0,824.2135645571481,907.525206261512,1260.9310052496926,1189.578076462407
33860,19619.0,18460.0,1159.0,38079.0,1893.970168719666,1572.1472577338295,2415.9888244774643,2505.969273554646
34060,12858.0,7768.0,5090.0,20626.0,1122.545322024906,770.6471306635742,1348.6430217073753,1374.1160795216683
34100,7018.0,6775.0,243.0,13793.0,1068.2480985239338,1278.870595486502,1656.6758886396578,1675.8072681546646
34580,7050.0,7192.0,-142.0,14242.0,689.7477799891784,1068.0547738763214,1257.6100349472408,1284.9140049046084
34620,10779.0,6978.0,3801.0,17757.0,1070.239225593979,849.2237632096737,1353.1149249047546,1378.8041920446863
34740,8813.0,8365.0,448.0,17178.0,947.799556868434,894.7742732108472,1336.098798742069,1270.9634141075817
34820,29512.0,22616.0,6896.0,52128.0,1950.2138344294453,1761.3486310211274,2661.0635092007856,2593.9101757771027
34900,6470.0,9448.0,-2978.0,15918.0,687.9578475459089,1649.3923123380926,1777.0396731643332,1796.9168038615478
34940,25515.0,17034.0,8481.0,42549.0,2652.709558168779,1423.4380913829727,2986.2200186858304,3034.4503620919554
34980,89268.0,71047.0,18221.0,160315.0,3894.126731373801,3219.45041893799,5142.609648806722,4959.818545067955
35100,9062.0,11411.0,-2349.0,20473.0,1033.7934996893723,1310.9645304126273,1676.2496830723042,1661.286850607083
35300,35122.0,36269.0,-1147.0,71391.0,2185.6038067316777,2070.9179124243433,2936.4172046900967,3082.7567208587834
35380,38681.0,47634.0,-8953.0,86315.0,2303.369054233385,2807.2944270239987,3596.27696375015,3666.658151505264
35620,247545.0,520039.0,-272494.0,767584.0,5433.474302874727,9016.754460447506,10557.729585474332,10495.929734902002
35660,8369.0,8396.0,-27.0,16765.0,1068.3243889381165,1095.5911646230084,1522.9405766476905,1536.7859317419586
35840,52384.0,33418.0,18966.0,85802.0,2907.0653587423863,2334.018423234915,3703.4720196053863,3753.5000999067524
35980,16100.0,14504.0,1596.0,30604.0,1748.1395825276654,1235.1914831312592,2095.834678594664,2184.0377743986023
36100,24359.0,15964.0,8395.0,40323.0,2223.8529627652993,1427.6680286397116,2643.841334119731,2642.0868645826163
36140,5864.0,4867.0,997.0,10731.0,811.5060073714797,839.7047100022721,1172.7105354690048,1161.7065033819858
36220,10509.0,11390.0,-881.0,21899.0,1806.9034285207385,1625.4513219410785,2433.528302691382,2428.3407915694206
36260,29373.0,29420.0,-47.0,58793.0,2109.851653552922,2006.9030868479922,2981.240849042559,2841.1027788519023
36420,59066.0,49561.0,9505.0,108627.0,2743.798097528315,2356.3690288237963,3684.1568913389124,3548.083849065577
36500,22775.0,19622.0,3153.0,42397.0,1844.2695030824534,1568.806552765509,2438.075880689524,2404.374138939279
36540,33228.0,40009.0,-6781.0,73237.0,1890.8754586169869,2329.6527638255448,2942.2554273889955,3057.240749434038
36740,142828.0,115061.0,27767.0,257889.0,5833.460893843379,4242.878032656607,7181.7043938051365,7244.726909967
36780,13510.0,11133.0,2377.0,24643.0,1174.6846385306994,1120.286570480964,1608.7473387701377,1638.8193921234883
36980,5015.0,5639.0,-624.0,10654.0,786.0871452962451,904.6209150799024,1215.0839477171937,1182.0824844316069
37100,28199.0,33640.0,-5441.0,61839.0,1910.222238379608,2196.697748894918,2913.823261627239,2907.3142245034333
37340,32537.0,26434.0,6103.0,58971.0,2364.92431168526,2470.7140668235975,3391.25360302057,3447.818875753191
37460,13764.0,16461.0,-2697.0,30225.0,1684.013954811539,1761.2169088445637,2444.636373778317,2428.4546526546465
37620,2633.0,3758.0,-1125.0,6391.0,412.41483969420887,520.8541062524131,667.1461608972954,661.3478661037624
37860,38792.0,33116.0,5676.0,71908.0,2776.6315924155297,2133.1089986214956,3507.5615461456982,3496.204513468856
37900,13216.0,17923.0,-4707.0,31139.0,1201.1327986530048,1700.5081593453176,2099.8330886049016,2064.115549091184
37980,159809.0,177219.0,-17410.0,337028.0,4675.526173598005,5128.649919813206,6910.107741562356,6969.893686420188
38060,204986.0,147065.0,57921.0,352051.0,6011.841897455388,4765.091079927014,7545.680154896575,7796.418857398568
38220,5403.0,4595.0,808.0,9998.0,722.9280738773394,807.961632752447,1063.9078907499465,1105.5365213325158
38300,61924.0,70975.0,-9051.0,132899.0,2405.6597847576036,3023.055573422361,3859.2371007752295,3868.6953873366665
38340,5200.0,5241.0,-41.0,10441.0,652.7848037446951,693.7168010074428,955.9330520491485,950.1257811468963
38540,7017.0,6430.0,587.0,13447.0,820.8203213858682,891.3551480751092,1190.2684571137722,1233.3219368842833
38660,5386.0,9664.0,-4278.0,15050.0,722.4119323488504,1266.8666070269592,1463.1220044821962,1453.6209959958614
38860,23690.0,21225.0,2465.0,44915.0,1707.2290414587026,1377.7652194768164,2180.4985668419963,2207.238319710855
38900,101462.0,97771.0,3691.0,199233.0,3483.409106033915,3599.4017558477685,5003.2397504017335,5013.681581432949
38940,28398.0,19425.0,8973.0,47823.0,2513.296043047854,1706.1711520243214,3018.8948308942463,3055.724464018312
39100,31141.0,32711.0,-1570.0,63852.0,2174.552827594676,1902.640533574327,2995.9562747143023,2779.2612327739184
39150,17191.0,11781.0,5410.0,28972.0,1584.2294657024909,1194.137764246655,1977.2076269324878,1990.3532349811678
39300,52020.0,43239.0,8781.0,95259.0,2523.7450346657447,2315.363686335259,3379.517569121368,3470.2917744766073
39340,43601.0,35522.0,8079.0,79123.0,2172.9850436668908,2289.684694450308,3108.7909225292074,3203.729233253023
39380,7997.0,8868.0,-871.0,16865.0,856.8126983185998,1062.7934888773077,1364.9461527840576,1365.7942744059224
39460,15120.0,9538.0,5582.0,24658.0,1466.1640426637123,1036.6884777984176,1835.9281031674416,1754.9549851776826
39540,9329.0,8580.0,749.0,17909.0,1149.0783263120056,922.1382759651613,1431.0059398898384,1513.901582005911
39580,79107.0,61714.0,17393.0,140821.0,3684.658735894004,2784.734996368595,4556.655023150205,4679.732364142206
39660,10671.0,10046.0,625.0,20717.0,1188.1283600688942,1137.3899946808042,1636.217283859329,1653.0744084886198
39740,17734.0,16753.0,981.0,34487.0,1441.627552455904,1613.7577265500543,2166.1191102984158,2161.282258290203
39820,8993.0,9022.0,-29.0,18015.0,1275.4273793517214,949.4466809673937,1616.8528071534527,1561.0496468722577
39900,26338.0,22139.0,4199.0,48477.0,2069.6924892360216,1627.7164986569376,2606.191857864651,2659.358569279442
40060,57267.0,48152.0,9115.0,105419.0,2771.015878698641,2248.832363694546,3650.437918935206,3485.1106151742156
40140,185697.0,148771.0,36926.0,334468.0,6142.833141149123,4830.517674121481,7799.5008173600445,7830.567220834006
40220,13936.0,14077.0,-141.0,28013.0,1411.5682767758703,1373.9810770167105,1971.7071283534985,1967.6247101518115
40340,11358.0,11026.0,332.0,22384.0,1065.7208827831048,927.3769460149416,1400.162133468835,1424.521323111732
40380,38777.0,36423.0,2354.0,75200.0,1681.8953594085453,2075.4052616296412,2697.0203929521927,2646.4619778111305
40420,12616.0,13392.0,-776.0,26008.0,1386.3379818788778,1437.800055640561,1992.171428366545,2003.0798785869724
40580,7053.0,6385.0,668.0,13438.0,977.9616556900378,840.8269738775035,1321.5456859299265,1256.9976133628893
40660,5158.0,5335.0,-177.0,10493.0,853.5016110119535,759.3595986092491,1128.5712206148091,1156.2776483180846
40900,102384.0,90023.0,12361.0,192407.0,3697.265340762007,3735.7121141758234,5177.093972490745,5334.024278159971
40980,8111.0,9166.0,-1055.0,17277.0,995.371287510344,992.1179365377889,1438.1029170403626,1372.8138985310427
41060,12730.0,11309.0,1421.0,24039.0,1147.2523697948939,1222.8201012413886,1749.3761745262223,1600.2662278508535
41100,12301.0,9774.0,2527.0,22075.0,1469.2525310510784,1191.977768249056,1880.7665990228559,1903.346263820643
41140,6912.0,6991.0,-79.0,13903.0,829.9710838336478,910.3537773854733,1239.808049659301,1223.1283661169828
41180,71805.0,86152.0,-14347.0,157957.0,2809.6754260946227,3079.2312352273902,4268.848205312529,4066.147562496964
41420,23046.0,20878.0,2168.0,43924.0,1848.9437525246678,1588.9776587479132,2445.207353170688,2430.538006285851
41500,22337.0,22830.0,-493.0,45167.0,1676.2613161437569,1784.8456515900752,2453.047288578025,2443.1166570591754
41540,21151.0,14843.0,6308.0,35994.0,1559.5723772880822,1232.6808183791943,1996.9221316816538,1977.915569482176
41620,59032.0,59586.0,-554.0,118618.0,2901.7215579720946,2958.364581994586,4206.5709312930885,4080.534156210434
41660,9155.0,7884.0,1271.0,17039.0,1189.9428557708138,957.6606914768926,1546.3414888051086,1509.335284156572
41700,108858.0,98004.0,10854.0,206862.0,4659.039385967884,3790.8182494021,5870.742372136594,6139.24180986545
41740,133096.0,156835.0,-23739.0,289931.0,4630.6562169956,5089.89204207712,6802.573998127474,6959.797770050506
41860,168511.0,215668.0,-47157.0,384179.0,4487.097279979564,5326.712682321058,6776.191777097221,7148.950342532811
41900,1816.0,3920.0,-2104.0,5736.0,442.3980108454377,739.8885051141151,845.0035502883997,878.5226234992472
41940,79958.0,110863.0,-30905.0,190821.0,2957.2534554887243,4359.263469899473,5164.4823554737795,5369.635276254803
41980,22260.0,66881.0,-44621.0,89141.0,1773.0998279848768,3632.82410804597,4063.4487815155244,4020.8561277419512
42020,21289.0,14401.0,6888.0,35690.0,1421.4218233867102,1204.6476663323597,1841.1558869362475,1885.6444521701328
42100,18731.0,15983.0,2748.0,34714.0,1416.9107240754443,1301.0499606087385,1891.1374883915764,1956.6008790757505
42140,7467.0,7111.0,356.0,14578.0,807.66639152561,994.0638812470756,1280.6783358829805,1280.6959045768829
42200,26437.0,23075.0,3362.0,49512.0,1679.4487190742086,1718.587210472602,2439.4066901605397,2366.810300805707
42220,20493.0,23128.0,-2635.0,43621.0,1556.2997783203596,1811.4281658404232,2443.7240024192583,2331.432606789225
42340,28930.0,25246.0,3684.0,54176.0,2263.274839695789,1925.1958341945372,3008.8496140551792,2932.43499501694
42540,22334.0,17213.0,5121.0,39547.0,1623.4903757029174,1342.4730909779905,2081.278213021988,2132.0544083113828
42660,165479.0,157565.0,7914.0,323044.0,5097.311055841109,4583.990401386111,6871.556883268886,6838.67187398255
42680,10653.0,7126.0,3527.0,17779.0,1317.7875397802181,1105.679429129438,1752.6759540770793,1687.394441142912
42700,6306.0,5854.0,452.0,12160.0,892.4163826376116,1364.24924408995,1626.0845611468058,1633.3765640537395
43100,3604.0,5067.0,-1463.0,8671.0,487.6935513209089,613.8566607930552,796.727054893958,772.0505164819203
43300,8924.0,5953.0,2971.0,14877.0,1038.1892890990543,737.9491852424528,1255.412681153094,1292.5706943916066
43340,11584.0,16571.0,-4987.0,28155.0,1767.4484433781938,1456.1061087709234,2352.2655037218906,2226.2055161193002
43420,10900.0,11387.0,-487.0,22287.0,1054.5311754519162,1312.6298031052015,1721.9712541154686,1644.1103977531436
43580,6065.0,8078.0,-2013.0,14143.0,742.2998046611625,884.6055618183734,1151.7807951168486,1157.8933456929442
43620,13846.0,14132.0,-286.0,27978.0,1392.137924201478,1185.557252940574,1825.7023306114281,1831.3391275239003
43780,16853.0,16657.0,196.0,33510.0,1234.797959181987,1457.9231804179533,1869.552887724763,1950.584784109627
43900,17789.0,14039.0,3750.0,31828.0,1586.476599260134,1389.1472204197796,2128.780636890518,2087.6776571108862
44060,34899.0,24570.0,10329.0,59469.0,2322.913687591513,1864.704802374896,2994.5383617512734,2964.0647766201064
44100,7374.0,8977.0,-1603.0,16351.0,752.0086435673462,945.516261097608,1198.5820789582997,1217.3356151858861
44140,27750.0,23850.0,3900.0,51600.0,1576.7837518188726,1767.7007665326166,2438.9569491895504,2297.164774238017
44180,24249.0,19252.0,4997.0,43501.0,1540.9685266091583,1400.6887591467278,2119.019112702856,2044.9330062376127
44220,6372.0,6260.0,112.0,12632.0,833.4458590694419,902.1817998607597,1169.275844272856,1284.1117552612
44300,18053.0,10681.0,7372.0,28734.0,1231.0357427792258,925.528497670385,1522.2010379710034,1558.9958306551048
44420,7570.0,5445.0,2125.0,13015.0,1002.5567315618603,752.9090250488434,1269.6897258779406,1237.237648958356
44700,33253.0,31232.0,2021.0,64485.0,2446.093416041178,2212.8583325644686,3376.9566180216175,3218.406748687928
44940,6216.0,7422.0,-1206.0,13638.0,890.4173178908865,971.0602452989207,1293.1585362978508,1340.9302741007825
45060,25020.0,29406.0,-4386.0,54426.0,1372.6474419893843,1898.670587542768,2363.755909564268,2322.3218984456053
45220,31936.0,24636.0,7300.0,56572.0,1833.8980342429074,1729.8595318695677,2600.625309420794,2438.6918624541313
45300,147150.0,116383.0,30767.0,263533.0,4589.705981868556,4145.906776568909,6259.098337620204,6111.423647563634
45460,10584.0,8481.0,2103.0,19065.0,872.8018102639338,917.2131704244113,1306.2978220911186,1223.870499685322
45500,5949.0,7233.0,-1284.0,13182.0,779.6582584696964,856.8955595637078,1113.0961324162438,1201.3300961850578
45540,10512.0,7464.0,3048.0,17976.0,1331.0371895630865,1096.4319404322368,1739.603115655982,1709.1424750441374
45780,26551.0,24714.0,1837.0,51265.0,1680.183323331118,1750.7347029176065,2446.498722664698,2406.5620706726017
45820,9027.0,10309.0,-1282.0,19336.0,873.076743476769,1018.5661490546404,1379.1171088779952,1303.6782578535242
45940,23520.0,22975.0,545.0,46495.0,1656.790572160525,1828.637470905592,2540.8874433945316,2392.1732796768715
46060,61136.0,45015.0,16121.0,106151.0,2923.2425489514208,2689.355313081557,3927.4543918421255,4015.361876593441
46140,36790.0,36473.0,317.0,73263.0,1833.0259136193356,2347.9039588535134,2989.559833821695,2968.685230872414
46220,16664.0,11603.0,5061.0,28267.0,1243.7226378899759,1125.09866234033,1748.3843970934995,1602.4163004662678
46300,7215.0,4964.0,2251.0,12179.0,1137.245795771521,730.0664353331141,1304.25419301607,1397.1388621035492
46340,13312.0,12456.0,856.0,25768.0,1648.7783356170107,1205.4824760236045,2077.281877839404,2006.621289630906
46520,41553.0,56164.0,-14611.0,97717.0,2346.807405817529,3190.8210542115958,3959.9300498872453,3961.269745927434
46540,11016.0,9690.0,1326.0,20706.0,1291.6977200568251,1003.8939186985845,1634.3044392034185,1638.2493705171994
46660,8747.0,8018.0,729.0,16765.0,1192.7803653648898,1213.3820503040251,1728.6838924453482,1674.777597175219
46700,28047.0,24593.0,3454.0,52640.0,2058.562605314689,1842.1503738837391,2840.8968654282403,2681.2935311151596
47020,4425.0,4602.0,-177.0,9027.0,717.9366267296857,795.0377349535053,1094.4400394722409,1047.8578147821393
47220,6483.0,8322.0,-1839.0,14805.0,863.6405502290869,970.0010309272872,1329.0601942726296,1266.975927158839
47260,97599.0,88637.0,8962.0,186236.0,3609.864401885478,3568.436352241693,5197.792512211314,4951.84985636681
47300,11274.0,13044.0,-1770.0,24318.0,1527.8223064217907,1706.9923842829528,2287.0881049928967,2294.3046876995218
47380,18628.0,14260.0,4368.0,32888.0,1514.4295955903663,1541.555707718667,2132.0680101722833,2189.9365287605942
47460,6037.0,5026.0,1011.0,11063.0,757.5156764054458,816.23219735563,1095.937041987358,1130.334021429064
47580,10767.0,12037.0,-1270.0,22804.0,1363.4713051619385,1546.5309566898427,2132.16509679715,1989.5542214275035
47900,225060.0,270979.0,-45919.0,496039.0,5342.883210402413,6448.465011148002,8451.801878889495,8296.808844369021
47940,9004.0,9566.0,-562.0,18570.0,909.4349894302505,976.8377552081,1363.4390342072504,1305.1635912788863
48060,10764.0,12211.0,-1447.0,22975.0,1048.4517156264278,1362.7971235660868,1737.8526980155711,1700.7848188409962
48140,6241.0,8310.0,-2069.0,14551.0,703.6412438167621,952.6457893676957,1249.412662013636,1115.8965005770024
48260,5133.0,4738.0,395.0,9871.0,615.1585161566082,620.4192131131981,889.6538652757038,857.2193418256496
48300,5488.0,5285.0,203.0,10773.0,959.80883513333,777.7081714885089,1288.053182131856,1180.7476445032614
48540,4489.0,5028.0,-539.0,9517.0,539.2587505085105,549.5807492989543,767.2040145880364,772.1126860763266
48620,25305.0,25328.0,-23.0,50633.0,1908.765307731676,1885.0917749542064,2722.0440848744533,2642.194920894369
48660,13292.0,9771.0,3521.0,23063.0,1223.2297412996465,1011.4573644004971,1548.3775379409249,1623.9852216076351
48700,5163.0,4931.0,232.0,10094.0,799.4197895974305,630.6940621252114,1019.8681287303766,1017.9759329178662
48900,22457.0,16473.0,5984.0,38930.0,2000.3569681434362,1461.5943349643908,2540.6760911222036,2411.8919959235322
49020,8247.0,6095.0,2152.0,14342.0,1108.217938854989,868.7318343424512,1418.6821349407344,1397.7206444780015
49180,30307.0,27435.0,2872.0,57742.0,2157.3388699970155,1840.332035258855,2787.857600380622,2882.7949979143505
49340,36010.0,40717.0,-4707.0,76727.0,2005.8247680193801,2199.7865805573047,2994.03607192699,2960.531877889512
49420,7729.0,7885.0,-156.0,15614.0,998.1072086704914,1048.4297782875112,1451.0609911371748,1444.1977011475956
49500,566.0,3690.0,-3124.0,4256.0,221.41364004956876,841.5360954825408,869.2853386546906,870.2815636332876
49620,18852.0,16248.0,2604.0,35100.0,1589.3923367123675,1311.6600169251176,2035.9415512239048,2083.977447094858
49660,16608.0,20660.0,-4052.0,37268.0,1334.7333066946371,1561.5056836271842,2083.9772071690227,2023.048936630056
49700,9397.0,8819.0,578.0,18216.0,1108.5359714506337,1082.2957082054793,1533.9872880829228,1564.7348018114762
49740,12203.0,10014.0,2189.0,22217.0,1338.216350221443,1159.471862530523,1799.5916203405704,1741.0301548221387
99999,1670152.0,1595516.0,74636.0,3265668.0,12734.858931295626,14508.749153528019,19319.205107871287,19291.084832118697
